date,customerId,monthly_salary,health_score,current_debt,category
2022-09-12,CUS41529811624,30633,348,107501.52,SILVER
2022-09-12,CUS67066401848,3791,348,423.26,SILVER
2022-09-12,CUS27883654848,5521,348,120000,SILVER
2022-09-12,CUS83466494660,8531,349,,SILVER
2022-09-12,CUS94917810460,9170,349,14878.55,
2022-09-12,CUS69409384560,11962,349,419743.66,SILVER
2022-09-12,CUS42126092024,6092,350,42257.38,
2022-09-12,CUS82605280124,12796,350,191700.02,
2022-09-12,CUS43202515924,11311,350,2509397.36,SILVER
2022-09-12,CUS85420517848,10736,350,429858.85,SILVER
2022-09-12,CUS59014952460,9997,351,59349.34,SILVER
2022-09-12,CUS90213010260,9997,351,59349.34,SILVER
2022-09-12,CUS17889110360,4613,351,151576.53,BRONZE
2022-09-12,CUS71542059048,5058,351,80315.84,SILVER
2022-09-12,CUS47868007212,4177,351,13577.88,SILVER
2022-09-12,CUS64715687024,5801,351,86741.73,SILVER
2022-09-12,CUS32096616624,4986,351,,
2022-09-12,CUS83645878124,5668,351,284930.82,SILVER
2022-09-12,CUS47387530148,12016,351,556305.68,BRONZE
2022-09-12,CUS25344497224,3183,352,51903.36,SILVER
2022-09-12,CUS69076772024,5249,352,,SILVER
2022-09-12,CUS64710050436,5646,352,6866.2,SILVER
2022-09-12,CUS44644912748,7795,352,38347.74,SILVER
2022-09-12,CUS81206959624,4175,352,3247.32,SILVER
2022-09-12,CUS15466243112,5166,352,3306.22,
2022-09-12,CUS59225172760,5302,353,68111.34,
2022-09-12,CUS12025697560,7723,353,358544.08,SILVER
2022-09-12,CUS12254472448,7050,353,112091.42,SILVER
2022-09-12,CUS57431418424,3978,353,,BRONZE
2022-09-12,CUS87867613360,18732,354,328850.08,SILVER
2022-09-12,CUS41277240124,5648,354,83879.48,
2022-09-12,CUS44899883524,3695,354,,BRONZE
2022-09-12,CUS34783414024,7678,354,126153.6,
2022-09-12,CUS31024332960,15141,354,618126.03,GOLD
2022-09-12,CUS91631647648,6265,355,130466.13,SILVER
2022-09-12,CUS83639402036,5162,355,104934.66,SILVER
2022-09-12,CUS87057242736,9877,355,135455.6,SILVER
2022-09-12,CUS68899488912,9390,355,350384,BRONZE
2022-09-12,CUS14522204860,2343,355,,BRONZE
2022-09-12,CUS93066950660,8710,355,318083.92,SILVER
2022-09-12,CUS37831811660,6643,356,284192.4,
2022-09-12,CUS87832717160,7250,356,14622.81,SILVER
2022-09-12,CUS68142687660,4804,356,26556.62,SILVER
2022-09-12,CUS41612554460,10250,356,230802.96,SILVER
2022-09-12,CUS73254840160,8923,356,,BRONZE
2022-09-12,CUS62655699960,2760,356,3139.68,
2022-09-12,CUS57053428048,6123,356,24847.86,SILVER
2022-09-12,CUS11469556160,12861,356,62728.55,
2022-09-12,CUS12498409812,4769,357,13071.75,BRONZE
2022-09-12,CUS31704902824,4229,357,26687.42,SILVER
2022-09-12,CUS91272552960,8001,357,391394.2,SILVER
2022-09-12,CUS97457939936,10468,357,363871.68,
2022-09-12,CUS18886706336,3324,357,,BRONZE
2022-09-12,CUS90876657912,9202,357,98114.67,
2022-09-12,CUS94148031948,6718,358,49640.13,
2022-09-12,CUS32231543360,3930,358,,
2022-09-12,CUS62053853760,3619,358,8755.64,
2022-09-12,CUS67730654760,24937,358,157696.8,
2022-09-12,CUS69089267460,6366,358,136422.72,
2022-09-12,CUS17011231936,13876,358,670238.1,
2022-09-12,CUS37643577760,9936,358,10615,BRONZE
2022-09-12,CUS49568374748,9344,358,246101.92,
2022-09-12,CUS22383941048,3643,358,95802.39,SILVER
2022-09-12,CUS65176406412,12917,359,472864.32,
2022-09-12,CUS44387139160,6545,359,439213.04,SILVER
2022-09-12,CUS32495416724,12917,359,472864.32,SILVER
2022-09-12,CUS98695052060,6017,359,188131.34,BRONZE
2022-09-12,CUS96035916224,3279,359,150623.05,SILVER
2022-09-12,CUS98879681336,6167,359,20815.98,
2022-09-12,CUS54771858948,6433,359,33663.56,
2022-09-12,CUS37850583324,3265,360,32275.55,SILVER
2022-09-12,CUS14921076860,3650,360,119791.2,
2022-09-12,CUS98063431236,3079,360,79820.7,SILVER
2022-09-12,CUS55867341348,7670,360,290279.1,BRONZE
2022-09-12,CUS34214748548,7670,360,290279.1,BRONZE
2022-09-12,CUS16311122960,5800,360,74096.32,SILVER
2022-09-12,CUS43854435148,2514,360,32137.36,BRONZE
2022-09-12,CUS18782440560,4749,361,67374.76,SILVER
2022-09-12,CUS28622719860,6165,361,104443,
2022-09-12,CUS53160594248,8272,361,265411.44,SILVER
2022-09-12,CUS62561075624,2661,361,10793.55,SILVER
2022-09-12,CUS43069970736,6160,361,65936.54,SILVER
2022-09-12,CUS68012205648,5865,361,56641.8,
2022-09-12,CUS38498738848,5730,362,26787.26,GOLD
2022-09-12,CUS75848177660,8140,362,144376.1,SILVER
2022-09-12,CUS24827779260,5594,362,20501.52,SILVER
2022-09-12,CUS67413463136,9180,362,313353.85,SILVER
2022-09-12,CUS93819351336,6200,362,10565.31,SILVER
2022-09-12,CUS17704667624,6937,362,43455.76,SILVER
2022-09-12,CUS15805761336,8399,362,208909.32,SILVER
2022-09-12,CUS29300390424,4212,362,,SILVER
2022-09-12,CUS81759364624,6937,362,43455.76,SILVER
2022-09-12,CUS41216303336,4638,362,41265,SILVER
2022-09-12,CUS92545293248,10382,362,245781.45,BRONZE
2022-09-12,CUS12005486212,7068,362,,BRONZE
2022-09-12,CUS63298706224,10782,362,84067.6,
2022-09-12,CUS12314183448,7232,363,182937.36,
2022-09-12,CUS79151799548,12173,363,88772.38,
2022-09-12,CUS90019466360,5831,363,153324.28,SILVER
2022-09-12,CUS43714707160,4173,363,9217.11,
2022-09-12,CUS20244947736,8750,363,89406.84,SILVER
2022-09-12,CUS83834923224,10783,364,221493.6,SILVER
2022-09-12,CUS87171691960,9092,364,615319.1,BRONZE
2022-09-12,CUS53425249824,5591,364,135000,SILVER
2022-09-12,CUS91627733960,5689,364,46416.9,SILVER
2022-09-12,CUS57188552460,9972,364,96074.8,SILVER
2022-09-12,CUS64054141524,3967,364,21615.81,BRONZE
2022-09-12,CUS29576185724,1900,364,,
2022-09-12,CUS53408371548,12922,364,181308.38,GOLD
2022-09-12,CUS53066356460,9896,364,213529.9,SILVER
2022-09-12,CUS93418882236,6721,365,6896,
2022-09-12,CUS98050883248,4883,365,,BRONZE
2022-09-12,CUS13378471748,6915,365,74500.38,BRONZE
2022-09-12,CUS67953962948,6350,365,31585.94,BRONZE
2022-09-12,CUS35020711360,10452,366,415648.74,SILVER
2022-09-12,CUS33514389024,7961,366,29933.88,SILVER
2022-09-12,CUS25611554960,10481,366,88462.6,
2022-09-12,CUS55945774136,2078,366,7939.36,
2022-09-12,CUS20144527736,14050,366,36941.28,SILVER
2022-09-12,CUS12243282436,4224,366,206055.92,
2022-09-12,CUS33656297460,7661,367,107189.93,BRONZE
2022-09-12,CUS45511335760,7823,367,50926.46,
2022-09-12,CUS72970683760,6201,367,196330.4,
2022-09-12,CUS78665337236,7846,367,78082.02,SILVER
2022-09-12,CUS47778942724,10184,367,194371.05,
2022-09-12,CUS18705664560,5098,367,,SILVER
2022-09-12,CUS86191932360,9131,368,10776.4,SILVER
2022-09-12,CUS64538180336,8114,368,48973.84,SILVER
2022-09-12,CUS36388741560,9991,368,126172.59,SILVER
2022-09-12,CUS85345805660,11861,368,100477.16,SILVER
2022-09-12,CUS41233583660,8306,368,432434.88,SILVER
2022-09-12,CUS12965446260,4097,368,72275.04,SILVER
2022-09-12,CUS33073274048,3617,368,2810.49,
2022-09-12,CUS64415272248,11859,368,61549.99,SILVER
2022-09-12,CUS22315347036,2144,368,82633.29,SILVER
2022-09-12,CUS14972250860,5293,368,57178.38,
2022-09-12,CUS30796625736,2160,369,,
2022-09-12,CUS37724480148,4352,369,441983.16,
2022-09-12,CUS86802276724,11427,369,20847.24,SILVER
2022-09-12,CUS29336861060,5499,369,,
2022-09-12,CUS66782867136,7180,369,6275.58,SILVER
2022-09-12,CUS88633601548,3826,369,52799.74,SILVER
2022-09-12,CUS78562438648,7266,370,74090.68,SILVER
2022-09-12,CUS28598901560,2898,370,16285.12,SILVER
2022-09-12,CUS85331319060,5651,370,122152.59,BRONZE
2022-09-12,CUS46799438636,6799,370,44059.3,SILVER
2022-09-12,CUS70315491060,6629,371,59538.41,
2022-09-12,CUS33843797836,27737,371,73431.49,SILVER
2022-09-12,CUS97959492660,6488,371,29770.83,SILVER
2022-09-12,CUS24298197324,14066,371,179669.28,SILVER
2022-09-12,CUS37018534248,2765,371,,BRONZE
2022-09-12,CUS30569367448,8792,371,279942.12,SILVER
2022-09-12,CUS60232032460,10981,371,391695.76,BRONZE
2022-09-12,CUS96140956860,6033,371,8,SILVER
2022-09-12,CUS65541444212,7929,372,502605.88,SILVER
2022-09-12,CUS75558599660,2458,372,132816.84,SILVER
2022-09-12,CUS60667494260,2458,372,132816.84,
2022-09-12,CUS96960503924,10097,372,40000,SILVER
2022-09-12,CUS70062603424,3867,372,17455.89,SILVER
2022-09-12,CUS40787067460,9350,372,52056.55,SILVER
2022-09-12,CUS63105705224,4468,372,946.28,SILVER
2022-09-12,CUS72107142124,4326,372,17757.46,SILVER
2022-09-12,CUS15979685448,5295,372,47850.82,SILVER
2022-09-12,CUS92881732036,10077,372,106879.2,SILVER
2022-09-12,CUS28594171348,6109,373,,
2022-09-12,CUS58524376260,8470,373,209542.68,SILVER
2022-09-12,CUS38141356560,6899,373,90782.94,SILVER
2022-09-12,CUS43056943960,2567,373,6574.3,BRONZE
2022-09-12,CUS31733012024,7434,373,90440.2,
2022-09-12,CUS59615905324,8956,373,31164.1,
2022-09-12,CUS70177603624,8550,373,79005.92,SILVER
2022-09-12,CUS38872034636,5783,373,22558.7,BRONZE
2022-09-12,CUS42644873248,9701,373,,
2022-09-12,CUS73845789824,8437,374,21091.65,BRONZE
2022-09-12,CUS41428998160,8253,374,175337.16,SILVER
2022-09-12,CUS34625104724,10257,374,3588.38,SILVER
2022-09-12,CUS86852630348,7252,374,18438.45,SILVER
2022-09-12,CUS80943226836,12821,374,82161.44,SILVER
2022-09-12,CUS73891100860,13300,374,206131.44,
2022-09-12,CUS98432540548,5117,374,80875.89,SILVER
2022-09-12,CUS42135082512,8806,374,,
2022-09-12,CUS73752267960,5593,375,40565.53,BRONZE
2022-09-12,CUS15193253160,5860,375,404472.36,SILVER
2022-09-12,CUS35009516524,6068,376,59827.4,
2022-09-12,CUS50394254460,3421,376,1041.2,SILVER
2022-09-12,CUS45187153324,5854,376,12618.96,SILVER
2022-09-12,CUS70120418448,5712,376,157197.51,SILVER
2022-09-12,CUS91930208260,6345,376,15843.96,SILVER
2022-09-12,CUS43942249548,6273,377,81727.17,SILVER
2022-09-12,CUS55022494448,5566,377,1656.5,
2022-09-12,CUS87666219824,14494,377,,SILVER
2022-09-12,CUS32044560560,4755,377,171779.28,BRONZE
2022-09-12,CUS34828542024,12703,377,66385.36,
2022-09-12,CUS91475820236,5870,377,324.63,SILVER
2022-09-12,CUS98767236536,5077,378,112689.7,
2022-09-12,CUS94459789960,3347,378,11283.08,SILVER
2022-09-12,CUS34348469336,10987,378,195560.52,
2022-09-12,CUS16161877048,11102,378,362176.8,SILVER
2022-09-12,CUS12775474148,6570,378,82808.88,
2022-09-12,CUS79584148048,7102,378,112898.62,
2022-09-12,CUS38265357448,9110,378,145102.04,SILVER
2022-09-12,CUS20511279048,7912,378,46354.23,GOLD
2022-09-12,CUS30201500648,7912,378,46354.23,GOLD
2022-09-12,CUS22795377248,7912,378,46354.23,GOLD
2022-09-12,CUS61936863624,8741,378,243261.8,SILVER
2022-09-12,CUS21791441960,7995,379,38864.56,SILVER
2022-09-12,CUS36322041360,20227,379,98270.02,SILVER
2022-09-12,CUS61445626924,3310,379,,BRONZE
2022-09-12,CUS41971616112,3663,379,18534.87,BRONZE
2022-09-12,CUS35118573360,5600,379,132750.36,SILVER
2022-09-12,CUS78992027560,4824,380,72164.84,BRONZE
2022-09-12,CUS63886917748,11130,380,339026.04,SILVER
2022-09-12,CUS22354641148,8011,380,88398.87,
2022-09-12,CUS52723478560,6612,380,435806.22,SILVER
2022-09-12,CUS75214528248,5506,380,26205.12,
2022-09-12,CUS42308579724,2386,380,39375.12,SILVER
2022-09-12,CUS35910588312,4440,380,,SILVER
2022-09-12,CUS45592859212,7898,380,141991.08,SILVER
2022-09-12,CUS79357073160,15971,380,1263407.75,BRONZE
2022-09-12,CUS24407280848,10589,380,8418.19,GOLD
2022-09-12,CUS67521618924,5500,380,9.99,
2022-09-12,CUS42152698860,8587,380,280313.92,SILVER
2022-09-12,CUS48203977360,7182,380,168797.76,SILVER
2022-09-12,CUS74512542224,2200,381,10983.63,
2022-09-12,CUS47154726160,6069,381,27832.31,SILVER
2022-09-12,CUS75708900736,9730,381,46271.3,SILVER
2022-09-12,CUS20589553560,12648,381,18850.2,SILVER
2022-09-12,CUS35181873936,5355,381,204190.4,
2022-09-12,CUS27440617348,8939,381,131768.24,SILVER
2022-09-12,CUS86945793148,9644,381,10520.65,SILVER
2022-09-12,CUS63958995748,9324,381,116855.84,SILVER
2022-09-12,CUS44358651260,8334,381,230256.33,
2022-09-12,CUS81718889636,5830,381,42144.6,SILVER
2022-09-12,CUS71335121448,6073,381,,
2022-09-12,CUS17525254960,6900,382,45231.49,SILVER
2022-09-12,CUS25239798060,5500,382,127851.15,BRONZE
2022-09-12,CUS95184898636,6074,382,78578.44,SILVER
2022-09-12,CUS22112396560,6270,382,299931.75,SILVER
2022-09-12,CUS76236837448,7368,382,49.36,
2022-09-12,CUS31634183048,5481,382,25450.17,BRONZE
2022-09-12,CUS82190357348,5670,382,28438.27,GOLD
2022-09-12,CUS20699831936,6544,383,214858.5,BRONZE
2022-09-12,CUS33340725124,6646,383,29364.57,
2022-09-12,CUS76616017360,3044,383,2196.44,
2022-09-12,CUS73643230148,7372,383,172356.25,
2022-09-12,CUS72522807860,13009,383,443823.28,BRONZE
2022-09-12,CUS41537167660,3424,383,43850.8,BRONZE
2022-09-12,CUS27233223436,7746,384,157905.04,SILVER
2022-09-12,CUS87284478424,26648,384,92048.32,BRONZE
2022-09-12,CUS11146530060,12935,384,299780.52,
2022-09-12,CUS65191926948,6703,384,220509.42,SILVER
2022-09-12,CUS38078413836,6056,384,7488.28,SILVER
2022-09-12,CUS51578950960,7526,384,87664.98,BRONZE
2022-09-12,CUS35474288836,6287,384,863.18,
2022-09-12,CUS47418165124,5157,384,16435.38,SILVER
2022-09-12,CUS88801731560,9119,384,98969.7,SILVER
2022-09-12,CUS22104161760,6767,384,9754.66,SILVER
2022-09-12,CUS33520815460,17013,384,267650.8,
2022-09-12,CUS32632952860,9073,384,398116.08,
2022-09-12,CUS56775599348,4638,384,2234.3,
2022-09-12,CUS20729025160,15380,385,1829.65,SILVER
2022-09-12,CUS45520806136,7358,385,13280.84,SILVER
2022-09-12,CUS99603782724,5922,385,29802.56,
2022-09-12,CUS48037721860,6639,385,111958.02,GOLD
2022-09-12,CUS99891073424,12067,385,22035.74,SILVER
2022-09-12,CUS29796877112,19641,385,200868.84,SILVER
2022-09-12,CUS68088890060,10603,386,193812.9,SILVER
2022-09-12,CUS43017423560,9574,386,60399.66,SILVER
2022-09-12,CUS16673044560,6783,386,84502.74,
2022-09-12,CUS32185446760,14285,386,287177.91,
2022-09-12,CUS49415567560,5346,386,169171.65,
2022-09-12,CUS70137793712,7395,386,,
2022-09-12,CUS90481818548,8000,386,,SILVER
2022-09-12,CUS73319111936,4726,387,8504.94,SILVER
2022-09-12,CUS49553352224,7038,387,9528.25,
2022-09-12,CUS56258901436,5663,387,41301.52,
2022-09-12,CUS79722443912,6225,387,78347.13,SILVER
2022-09-12,CUS23480767436,3808,387,1142.73,BRONZE
2022-09-12,CUS88235737724,20642,387,90207.32,SILVER
2022-09-12,CUS20982662236,20642,387,90207.32,SILVER
2022-09-12,CUS83593321260,9300,387,257526.89,
2022-09-12,CUS69517467860,16941,387,753999.2,SILVER
2022-09-12,CUS93366569360,4418,387,705,SILVER
2022-09-12,CUS63745422436,10383,387,6958.16,SILVER
2022-09-12,CUS46233537736,7324,388,122290.2,
2022-09-12,CUS25641028336,22395,388,187776.45,BRONZE
2022-09-12,CUS35221405948,7026,388,106651.83,
2022-09-12,CUS34474410036,4387,388,114632.75,
2022-09-12,CUS41276181748,11490,388,267294.64,SILVER
2022-09-12,CUS55664312360,8411,388,148392.33,SILVER
